utimesec    551.584358
stimesec    0.224000
ru_maxrss   421948
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   104751
ru_majflt   0
ru_nswap    0
ru_inblock  1880
ru_oublock  12056
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    326
ru_nivcsw   3213
