utimesec    2018.248871
stimesec    0.623867
ru_maxrss   283836
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   69509
ru_majflt   1
ru_nswap    0
ru_inblock  0
ru_oublock  9008
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    53330
ru_nivcsw   62926
