utimesec    5040.729519
stimesec    3.924253
ru_maxrss   1345396
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   4965142
ru_majflt   0
ru_nswap    0
ru_inblock  0
ru_oublock  63456
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    11272
ru_nivcsw   48480
