utimesec    41.094781
stimesec    0.256141
ru_maxrss   207920
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   50704
ru_majflt   0
ru_nswap    0
ru_inblock  0
ru_oublock  10184
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    48183
ru_nivcsw   1168
