utimesec    3472.567636
stimesec    1.219690
ru_maxrss   259380
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   63298
ru_majflt   0
ru_nswap    0
ru_inblock  0
ru_oublock  9008
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    64632
ru_nivcsw   99929
