utimesec    592.496570
stimesec    0.992543
ru_maxrss   602324
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   166770
ru_majflt   0
ru_nswap    0
ru_inblock  0
ru_oublock  16
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    294
ru_nivcsw   8141
